"ID","EC_2","EC_3","EC_4","EC_5","ES_2","ES_3","ES_4","ES_5","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","foldChange","log10padj"
"WBGene00000281",550.63734187954,529.121729022854,493.596628566614,528.464718727119,221.957730679145,367.945792055635,180.418364066553,274.040593089901,393.27286226092,-1.01008139715507,0.220486261085831,20.6363915765738,5.55304807073538e-06,9.18455602096055e-05,0.496518233265969,4.03694183253261
"WBGene00000282",1469.95195370002,1664.6898656314,1705.42068672417,1315.07749906929,135.063640370714,78.6208957383835,134.374094070401,129.332689148039,829.066415556553,-3.68511626754946,0.182262540164937,352.438603998794,1.24768291284906e-78,3.95390715081866e-75,0.0777444626116913,74.4029735333938
"WBGene00000283",343.702358106236,281.68275762177,272.906718788327,295.523033498718,66.1150687129367,82.8140101777639,59.1997757093376,84.1114691662073,185.756898972662,-2.03038237344381,0.196014825162367,104.337755536045,1.70606863803297e-24,4.38220169982413e-22,0.244790186344097,21.3583076370207
"WBGene00000515",313.970320207772,320.345096903189,301.478180322123,291.177106535501,95.3945991429516,94.3450748860602,79.8727132586301,125.714991549493,202.787260350715,-1.63185297464542,0.185156353017123,76.053928846086,2.76022590957617e-18,3.64464829476954e-16,0.32267350466203,15.4383443743447
"WBGene00000539",71.3568909563119,58.5458280547208,66.0099283711839,47.8051965953808,24.5570255219479,4.19311443938045,5.63807387707977,17.1840635930961,36.9112651761377,-2.2330392108575,0.576106894763837,14.2274261189359,0.000161992271183941,0.00167762584111735,0.212710151071141,2.77530489288592
"WBGene00000597",39405.6537491073,35964.8126378415,35989.2040816564,33889.5384591618,7810.07861696106,10237.4889037474,5634.31516116172,13158.4705903134,22761.1952749938,-1.97916226318242,0.21317723736362,80.201799455053,3.38059197257606e-19,5.20053201994832e-17,0.25363710790028,16.2839522253058
"WBGene00000599",674.322619537147,903.59410092003,320.197413740817,511.950196266896,239.903249329799,59.7518807611714,219.884881206111,73.2583763705677,375.357839766568,-2.02266401497529,0.467944275384577,17.3960203228079,3.03460688691601e-05,0.000402730835506852,0.246103313115237,3.39498511690912
"WBGene00000602",372.24511448876,364.530627510526,124.138074250286,132.11617968178,19.834520613881,45.0759802233399,8.45711081561966,53.3610395785616,139.969830895344,-2.96975663392189,0.578607460413338,23.1144934707726,1.5263582574824e-06,2.88605567897478e-05,0.127648046656245,4.53969529457369
"WBGene00000608",48619.0176530831,45483.480568927,35003.9812701462,31850.4295280206,8906.64425661419,19945.597109523,2588.81558855913,13727.3535376849,25765.6649390697,-1.83329324998786,0.49155125991283,13.0643931280056,0.00030096270182575,0.00282509123840581,0.280623308711041,2.54896752175735
"WBGene00000609",80517.9264735864,76332.7134007041,61628.642528398,58582.2262787649,17709.3934052509,34787.1256677101,12291.0010520339,32284.3333694294,46766.6702719847,-1.51308176853997,0.345017384708739,18.4115375263916,1.77977083952989e-05,0.000255105649247963,0.350362004018373,3.59327992394587
"WBGene00000616",374.623677520637,292.729140273604,139.901639234449,98.2179493686914,30.2240314116282,36.689751344579,30.0697273444254,53.3610395785616,131.977119509572,-2.58756781811365,0.455076198477944,29.3850497772672,5.93336110768979e-08,1.59616480053217e-06,0.16636596019903,5.79692227071287
"WBGene00000620",110.603180982283,82.8478698887558,268.965827542287,200.781825700599,3.77800392645353,3.14483582953534,0,5.42654639781983,84.4435112834667,-5.74303540553585,0.646977022199236,72.0304034802249,2.11907160214865e-17,2.52456312301092e-15,0.0186712793537796,14.597813765934
"WBGene00000637",11.8928151593853,14.3602974473843,7.88178249208166,4.34592696321644,0.944500981613382,0,0.939678979513295,0.904424399636638,5.15867830285388,-3.75072860891902,1.21742096905584,10.3337501180875,0.0013061954541133,0.00951133592390864,0.0742879173462387,2.02175847952582
"WBGene00000671",799.197178710693,838.420443274209,546.798660388165,538.025758046195,129.396634481033,227.47645833639,90.2091820332763,168.222938332415,417.218406700297,-2.14627100516941,0.29175408098074,50.2555286450106,1.34973905568689e-12,8.94837461814173e-11,0.225895743984119,10.0482558427263
"WBGene00000673",30112.6079835636,28825.5355299611,21903.4735454949,21600.995377971,510.97503105284,4138.60395166851,209.548412431465,3485.6516361996,13848.4239335429,-3.61780718923772,0.874716911829773,13.9080972584683,0.000191969664013038,0.0019397616396137,0.0814575826070986,2.71225163345146
"WBGene00000677",29576.2420198753,29675.0023558872,21085.7386119415,22305.035546012,747.100276456185,4536.94982340965,303.516310382794,3205.28007231224,13929.3581270346,-3.54516574208218,0.785256604701103,16.6828419434293,4.41787730337392e-05,0.000558026734766919,0.0856640833427367,3.25334499374412
"WBGene00000680",39974.1303137259,40306.0410200123,31577.3763317137,37105.5244119419,9466.73333871093,16139.2974771754,5447.31904423857,15897.0676724132,24489.1862012415,-1.66575220626399,0.276657561458018,34.4047542125258,4.47628538152818e-09,1.52203308734579e-07,0.315179977781329,6.8175759063726
"WBGene00000693",67500.0510001232,61517.3049880642,67226.678543399,51693.9320420669,11784.5387475902,25726.8536428188,7320.09925040857,23614.5210745126,39547.9974111229,-1.85694366944491,0.387311123886398,21.5567030119158,3.43519944935903e-06,5.92927399510826e-05,0.276060490463078,4.22699848019743
"WBGene00000696",69228.0770427819,70583.0712304244,52230.6021294021,56570.9312801883,12209.5641893162,30178.892898831,7729.79928547637,28036.2519643361,40845.8987525946,-1.66949987804123,0.428080360499225,14.4302901474492,0.000145444017397583,0.00152867629713327,0.314362300989929,2.81568446831702
"WBGene00000707",557.773030975171,386.623392814194,64.0394827481635,59.9737920923868,3.77800392645353,45.0759802233399,4.69839489756648,12.6619415949129,141.828002409024,-4.01718527479606,0.853444890761175,17.7179822906532,2.56193270436135e-05,0.000349762063626209,0.0617599213334847,3.4562272973481
"WBGene00000711",74.9247355041275,22.0927653036682,39.4089124604083,26.9447471719419,1.88900196322676,3.14483582953534,10.3364687746462,3.61769759854655,22.7948955757626,-3.09783892695694,0.723445070016069,17.0998819957781,3.54645083753288e-05,0.000460225335959939,0.116803958482028,3.33702947657412
"WBGene00000713",91230.9743691607,88715.7083534101,67562.639522124,67731.2717217281,18021.0787291833,40818.9207887589,13578.3612539671,37249.6233234346,53113.5722577209,-1.52331114238358,0.377242421171127,15.6003861798359,7.82386080860581e-05,0.000904223738237484,0.347886562053396,3.04372409578633
"WBGene00000714",103.467491886652,154.649357125678,10.8374509266123,43.4592696321644,2.83350294484015,11.5310647082962,0,4.52212199818319,41.4125324028033,-4.05871470382674,0.962320899206087,14.7595379355092,0.000122128168802697,0.00132270733744274,0.0600074442480889,2.87853623728939
"WBGene00000715",7823.09381184366,8570.88829955809,1762.56360979176,2261.62039165783,596.924620379657,1793.60470144499,233.980065898811,991.249142001755,3004.24058032207,-2.49752177585671,0.736203319097072,10.3091485610354,0.0013237234158694,0.00959926660157921,0.177080618682486,2.01776194644525
"WBGene00000716",24628.830913571,22086.1374740771,23416.7757839746,19927.8134971326,1450.75350775815,5495.07647280808,615.489731581208,7678.56315291506,13162.4300667272,-2.56302304123554,0.735003186028994,10.8337828763067,0.000996648094709863,0.00767714587295954,0.169220582243564,2.11480020731298
"WBGene00000717",807.522149322263,553.423770856889,435.468482687512,376.357275014543,169.065675708795,98.5381893254406,283.783051813015,103.104381558577,353.407872035879,-1.72991452291542,0.373142970735159,20.4064196064024,6.26193841676211e-06,0.000101142114386948,0.30146981793769,3.995067971635
"WBGene00000719",67.7890464084963,58.5458280547208,34.4827984028573,25.2063763866553,15.1120157058141,12.5793433181414,4.69839489756648,17.1840635930961,29.4497333459185,-1.90186501143082,0.563187110830162,10.9856984018815,0.000918176748588714,0.00717736091829708,0.267597211689208,2.14403521443596
"WBGene00000720",597.019321001143,395.460498935661,100.492726774041,81.703426908469,48.1695500622825,40.8828657839594,13.1555057131861,36.1769759854655,164.132608895526,-3.08491495106503,0.631928639304385,20.6230278018995,5.59194443451948e-06,9.22962078801679e-05,0.117855014506572,4.03481614220865
"WBGene00000722",901.475389081407,646.213385132296,175.369660448817,179.052190884517,0.944500981613382,18.869014977212,3.75871591805318,3.61769759854655,241.162569377808,-6.1396795426256,0.952658609453789,28.1402543488065,1.12834408933831e-07,2.82889431891859e-06,0.0141831368688394,5.54838327649769
"WBGene00000723",323.484572335281,293.833778538787,291.625952207021,397.217724437982,49.1140510438959,93.2967962762151,41.345875098585,96.7734107611202,198.336520087361,-2.22069143449037,0.309289775285138,48.1699359485982,3.90835009528075e-12,2.43810264802061e-10,0.214538513479424,9.61294801384049
"WBGene00000728",1328.42745330334,1629.34144114553,941.873007803758,1092.56603855261,382.52289755342,426.649394206961,216.126165288058,295.746778681181,789.156647066858,-1.91834676982962,0.243024897984698,58.5314429130068,2.00067845924669e-14,1.66846053614547e-12,0.264557501365599,11.777684061192
"WBGene00000731",118.928151593853,104.940635192424,234.483029139429,200.781825700599,4.72250490806691,1.04827860984511,8.45711081561966,0.904424399636638,84.2832450449343,-5.43672505520903,0.597779635964217,75.6981568104757,3.30516005731387e-18,4.3281207527387e-16,0.0230878068339679,15.3637006311001
"WBGene00000734",71.3568909563119,36.4530627510526,23.645347476245,10.4302247117194,1.88900196322676,7.33795026891579,0.939678979513295,0,19.0065196383731,-3.82879145989395,1.00991462418935,12.7043448082251,0.00036480698148783,0.00332587262466896,0.0703750835453643,2.47809438754665
"WBGene00000739",1397.40578122777,1649.22492991883,901.47887253184,1211.64443734474,388.1899034431,270.455881340039,321.370210993547,273.136168690265,801.613273186268,-2.04110057613123,0.208152167452698,89.904516023497,2.49935860891808e-21,4.5519927768169e-19,0.242978307400145,18.3417984357586
"WBGene00000751",57430.4044046717,54644.245702093,42538.9653325762,40727.4199430865,11090.3305261043,22770.7079630555,6023.34225868022,21087.5593019278,32039.1219290244,-1.6797788233116,0.39950308980773,16.7631423956966,4.2347924460807e-05,0.000538958122957018,0.312130485657398,3.26844497818104
"WBGene00000753",187.906479518288,206.567355589298,51.2315861985308,43.4592696321644,11.3340117793606,13.6276219279865,7.51743183610636,9.94866839600302,66.4490531097172,-3.52756593435692,0.607451145074131,29.414884300313,5.84271726019061e-08,1.57445331611769e-06,0.0867155218646479,5.80287021203795
"WBGene00000754",66355.9621817904,61411.2597146066,52665.0853892781,49212.4077460703,14257.242317454,21550.5116611958,7908.33829158389,20704.9877808816,36758.2243853576,-1.83380176930642,0.257229960923286,47.7350020759928,4.87902474460894e-12,2.99643980923754e-10,0.280524412393488,9.52339444173808
"WBGene00000757",36452.6677450319,35729.5246873574,31128.114729665,28993.4171424021,9517.73639171805,13851.9535504933,5583.572496268,10965.2414211946,21527.7785205163,-1.72874242062063,0.22339708335693,56.6208874049107,5.28474948547725e-14,4.22913412108015e-12,0.301714843416682,11.373748541592
"WBGene00000780",1046.56773402591,1040.56924580277,824.631493234043,751.845364636443,493.974013383799,305.049075464928,268.748188140802,246.907861100802,622.286621973687,-1.47813876530108,0.238219519464632,37.0815772784502,1.13289017492147e-09,4.43225798064954e-08,0.35895160031568,7.3533749693284
"WBGene00000920",73.735453988189,90.5803377450397,60.0985915021226,66.9272752335331,26.4460274851747,32.4966369051985,42.2855540780983,28.9415807883724,52.688932215716,-1.16030874563991,0.315654736886383,13.3952844215217,0.000252257686344462,0.00245366669130018,0.447416775267331,2.61018443262794
"WBGene00000988",1968.26090887827,1776.25833041493,2066.0122357369,1814.85909983918,295.628807244989,556.635941827755,251.833966509563,521.85287859034,1156.41777113024,-2.22994881771528,0.244450517633176,76.4888022808351,2.21465193426303e-18,2.9488369662519e-16,0.213166285277526,15.5303492378295
"WBGene00001000",5185.267409492,4133.55638831632,3806.90094367544,3018.68086865014,1710.49127770183,1887.94977633105,1436.76915967583,1370.20296544951,2818.72734866151,-1.33358313969955,0.174294456362252,56.6422443854635,5.22766284493631e-14,4.20468618162517e-12,0.396781553294565,11.3762664123927
"WBGene00001055",450.737694540703,503.715048923636,446.305933614124,244.241095332764,139.786145278781,244.248916093911,115.580514480135,113.957474354216,282.321602827284,-1.42363147311844,0.320761919116839,19.0259309678336,1.28954065029715e-05,0.000192980782014105,0.372772806880437,3.71448593804298
"WBGene00001068",79.6818615678816,83.9525081539392,124.138074250286,69.534831411463,4.72250490806691,12.5793433181414,1.87935795902659,5.42654639781983,47.7393784958281,-3.87972373545454,0.530058151654257,50.3744219587959,1.2703926306768e-12,8.49340558357549e-11,0.0679339364671525,10.070918136659
"WBGene00001071",51.1391051853569,38.6623392814194,41.3793580834287,45.1976404174509,11.3340117793606,16.7724577575218,16.9142216312393,8.13981959672974,28.6923692165634,-1.73521891849678,0.419458480228205,16.9386632805353,3.86071838633863e-05,0.000497342136841753,0.300363430953822,3.3033447440201
"WBGene00001155",8150.14622872676,6660.96873905597,7940.89586077227,8176.4269885954,2383.92047759218,4033.77609068399,2393.36236082036,4264.36104428675,5500.48222381671,-1.24212894541321,0.200929010393511,37.1082113204524,1.11752139060566e-09,4.41574225290441e-08,0.422748357534206,7.35499628432963
"WBGene00001164",158.174441619825,138.079783147926,198.029785113552,152.976629105219,51.947553988736,105.876139594356,43.2252330576116,73.2583763705677,115.195992749724,-1.2416800452381,0.323883946623397,14.3818194774152,0.000149236239452842,0.00156515752416512,0.422879917797137,2.80544194665879
"WBGene00001243",2876.87198705531,1783.99079827121,2077.83490947503,2277.26572872541,1349.69190272552,462.290866941695,581.66128831873,501.051117398697,1488.83232486395,-1.63889688900627,0.318729164851934,25.1622323696103,5.27042881681237e-07,1.14554107822211e-05,0.321101900931597,4.94098933272921
"WBGene00001328",2480.84124224778,2277.76410280819,2769.46132315519,1552.36511126091,1456.42051364783,714.926011914367,1470.59760293831,794.989047280605,1689.67061940665,-1.03293918918307,0.267051155191603,14.6604799442925,0.000128716968409549,0.00137898604763306,0.488713482458145,2.86044012792613
"WBGene00001389",135.578092816993,121.510209170175,144.827753292,80.8342415158257,49.1140510438959,66.0415524202421,48.8633069346914,55.1698883778349,87.7423869464573,-1.13814233364836,0.284067048142114,15.8352601595454,6.91027119507103e-05,0.000813471375080984,0.454344231243953,3.08965772467315
"WBGene00001478",171.256538295149,203.253440793748,187.192334186939,84.3109830863988,31.1685323932416,10.4827860984511,28.1903693853989,16.2796391934595,91.5168279290982,-2.9020742718028,0.43334335691725,40.8624194900162,1.63331965241255e-10,7.63420350810526e-09,0.13377920000016,8.11723626706584
"WBGene00001615",66.5997648925578,122.614847435359,138.916416422939,111.255730258341,43.4470451542156,48.2208160528752,54.5013808117711,35.2725515858289,77.6035690767359,-1.27940382702069,0.323054252277506,15.4190122998377,8.61174897550027e-05,0.000978860563248219,0.411965712370702,3.00927916818129
"WBGene00001620",1883.82192124663,1749.74701205052,1938.91849305209,1410.68789226006,774.490804922973,612.194708149546,627.705558314881,463.969717013595,1182.69201337629,-1.49438919047914,0.173094775860076,71.7318399362529,2.46522356730019e-17,2.89344203139789e-15,0.354931078282024,14.5385852140767
"WBGene00001633",872.932632698882,921.268313162965,1070.9371961116,676.226235476477,184.177691414609,216.993672237938,188.875474882172,248.716709900075,547.515990735589,-2.07738691300824,0.181536775279271,123.334525573337,1.17812992792187e-28,4.24260652452773e-26,0.236943187521176,25.3723672444885
"WBGene00001650",658.861959829946,732.375169816602,620.690371251431,407.647949149702,321.13033374855,221.186786677319,298.817915485228,213.444158314247,434.269330534128,-1.19684538750561,0.228803414907422,26.719862168088,2.35191471367447e-07,5.56210278181671e-06,0.436228100603291,5.25476099009189
"WBGene00001690",41.6248530578486,77.3246785628388,67.9803739942043,50.4127527733107,20.7790215954944,6.28967165907068,15.0348636722127,9.94866839600302,36.1743604638729,-2.18430959054385,0.478875063553255,20.0667865690171,7.47842057495486e-06,0.000118259055898363,0.220017534363059,3.92716559244133
"WBGene00001692",3077.86056324892,2828.97859713472,3108.3779703147,2516.29171170232,368.355382829219,972.802549936265,420.036503842443,936.983678023557,1778.71086962902,-2.09568789510163,0.294244909675724,46.9099672953338,7.4323753956083e-12,4.46083288422021e-10,0.233956481872607,9.35058404638862
"WBGene00001693",57.0855127650495,77.3246785628388,93.5961670934697,45.1976404174509,4.72250490806691,18.869014977212,2.81903693853989,9.94866839600302,38.6954030073288,-2.92050543353608,0.595086771005695,22.1823693263074,2.47940192224029e-06,4.43409971308096e-05,0.132080973737598,4.35319454479079
"WBGene00001694",2562.90166684754,2381.60009973543,3114.28930718377,1783.56842570403,359.854873994698,867.974688951754,335.465395686246,846.541238059893,1531.52446202042,-2.03020595201003,0.318198322149813,37.8105982760519,7.79571019604381e-10,3.18626412093938e-08,0.244820122591931,7.49671822680476
"WBGene00001699",604.155010096774,626.329896358994,293.596397830042,340.720673916169,3.77800392645353,47.1725374430301,13.1555057131861,32.559278386919,245.183412958946,-4.27358085468626,0.556707822027322,46.7362141412116,8.12142478226168e-12,4.80164088339315e-10,0.0517039798716781,9.31861032411923
"WBGene00001702",346.080921138113,381.100201488277,209.852458851674,228.595758265185,5.66700588968029,4.19311443938045,4.69839489756648,5.42654639781983,148.201800170962,-5.85942435204472,0.427232228414284,207.269076048867,5.41619361818317e-47,6.12997056286517e-44,0.0172241386467994,43.2125416110307
"WBGene00001703",199.799294677673,177.846760694529,242.364811631511,159.060926853722,6.61150687129367,42.9794230036496,14.0951846926994,19.897336792006,107.831905652135,-3.22850359625324,0.474820909913371,40.7763923127361,1.70682623128534e-10,7.90779579962461e-09,0.106689965924093,8.10194455385524
"WBGene00001713",500.687518210122,414.239349443779,455.172938917716,434.592696321644,88.7830922716579,93.2967962762151,84.5711081561966,119.384020752036,273.840940043671,-2.22289011060199,0.16894857738691,167.324880610693,2.84096444524036e-38,1.80060326539334e-35,0.214211804482449,34.7445819665979
"WBGene00001731",13.0820966753238,32.0345096903189,29.5566843453062,16.5145224602225,0.944500981613382,2.09655721969023,1.87935795902659,1.80884879927328,12.2396347663469,-3.76537330890187,0.823223045646192,22.0914393562775,2.5996649077901e-06,4.63348599144365e-05,0.0735376401604436,4.33409214565634
"WBGene00001752",605.344291612712,416.448625974146,788.178249208166,466.752555849445,123.729628591353,107.972696814047,89.269503053763,93.1557131625737,336.356408033276,-2.4593124695718,0.243634358454533,93.9957495528674,3.16202136335229e-22,6.26277856278963e-20,0.181833198408961,19.2032329436649
"WBGene00001753",774.222266875984,764.409679506921,491.626182943593,627.551853488453,165.287671782342,167.724577575218,110.882119582569,194.451245921877,412.01944970962,-2.05704833423286,0.224061480954141,79.2566343156406,5.45438938471335e-19,8.23093331436029e-17,0.240307181013984,16.0845509168782
"WBGene00001757",16.6499412231394,33.1391479555023,37.4384668373879,23.4680056013688,3.77800392645353,2.09655721969023,9.39678979513295,1.80884879927328,15.9719701697435,-2.69268375623491,0.717048226211628,13.6068164351952,0.000225365738557911,0.00222487235355146,0.154675461518607,2.65269490052056
"WBGene00001758",1479.46620582753,1485.73846667169,971.429692149064,1424.59485854235,219.124227734305,500.028896896119,225.522955083191,611.390894154367,864.662024632327,-1.78466540348495,0.327707913225133,28.009449194371,1.20724514154052e-07,3.00767284083483e-06,0.290243285357447,5.52176940582887
"WBGene00001760",86.8175506635128,99.417443866507,55.1724774445716,59.9737920923868,34.9465363196951,36.689751344579,16.9142216312393,33.4637027865556,52.9244345186309,-1.30269554235757,0.386703408681742,11.1371546954861,0.000846155832772923,0.00671815927973847,0.405368097350091,2.17274970375552
"WBGene00001772",105.846054918529,122.614847435359,81.7734933553472,89.5260954422586,43.4470451542156,39.8345871741143,22.5522955083191,22.6106099909159,66.0256286223823,-1.63967092805331,0.344359564991799,22.0870026342579,2.60568036703243e-06,4.63898937254257e-05,0.320929668589266,4.33357662240502
"WBGene00001774",568.476564618618,408.716158117862,295.566843453062,409.386319934988,49.1140510438959,48.2208160528752,16.9142216312393,52.456615178925,231.106448753933,-3.33492664619545,0.347489184875166,80.4134982040124,3.03713416009256e-19,4.7179794869281e-17,0.0991030558413569,16.326243951694
"WBGene00001775",1079.86761647219,938.9425254059,881.774416301635,943.93533641061,324.908337675003,575.504956804967,264.049793243236,563.456400973625,696.554922910895,-1.15394053285453,0.252245552882594,20.4305154136342,6.1835902222605e-06,0.000100183013365764,0.449396086798657,3.9992059094758
"WBGene00001776",258.074088958661,472.7851774985,292.611175018532,330.290449204449,114.284618775219,94.3450748860602,52.6220228527445,110.33977675567,215.669047993729,-1.86499327707331,0.301723535603835,36.2993506397647,1.69220237023685e-09,6.29411890995374e-08,0.274524482721744,7.20106505655325
"WBGene00001784",525.662430044831,533.540282083588,561.577002560818,471.098482812662,127.507632517807,126.841711791259,111.821798562082,152.847723538592,326.362132988955,-2.0093720787281,0.150105935421067,174.110775532184,9.36252936652638e-40,6.18121990885877e-37,0.248381206234565,36.2089258052668
"WBGene00001787",181.960071938595,119.300932639808,128.078965496327,130.377808896493,76.5045795106839,47.1725374430301,66.717207545444,37.9858247847388,98.5122410318901,-1.29138466012611,0.306755313351081,17.3733598977118,3.07100339866857e-05,0.000406856595751702,0.408558717310723,3.39055863905057
"WBGene00001863",1587.69082377794,1272.54328149129,1490.64211381494,843.979016256632,423.136439762795,602.76020066094,546.893166076738,363.578608653928,891.402956311901,-1.42377015343622,0.231322113447051,36.5361887451711,1.49858023989095e-09,5.70793363006541e-08,0.37273697549178,7.24352108535836
"WBGene00001912",45.1926976056642,38.6623392814194,62.0690371251431,46.0668258100942,11.3340117793606,8.3862288787609,6.57775285659307,1.80884879927328,27.5122177670386,-2.7805107491145,0.549516467390883,24.6645977387938,6.82260020091313e-07,1.43564542076319e-05,0.145540164430874,4.84295280996908
"WBGene00002021",134.388811301054,135.87050661756,116.256291758204,137.331292037639,36.8355382829219,39.8345871741143,37.5871591805318,90.4424399636638,91.0683282894612,-1.35266258151456,0.357569327597117,13.9795438696033,0.000184810449022039,0.00187472571367107,0.391568717774458,2.72706226380444
"WBGene00002024",1111.97821740253,1444.8668508599,1304.43500243951,815.295898299403,670.595696945501,363.752677616254,524.340870568419,218.870704712066,806.766989855448,-1.39538493841151,0.314171982003147,19.0335702192196,1.28438852073488e-05,0.000192536765478186,0.380143245346465,3.71548632839067
"WBGene00002050",1634.07280289954,2066.77819415816,986.208034321717,638.851263592816,526.087046758654,487.449553577978,358.017691194565,259.569802695715,869.629298649894,-1.70702247303237,0.34705302645605,22.9425726813721,1.6691387830038e-06,3.12249161944453e-05,0.306291561798893,4.50549871856916
"WBGene00002052",698.108249855918,797.548827462423,755.665896428329,358.973567161678,388.1899034431,345.931941248887,233.980065898811,192.642397122604,471.380106077719,-1.16905204094832,0.302470043593584,14.5728431894496,0.000134843920890748,0.0014358883914744,0.444713454759601,2.84287931556066
"WBGene00002053",3288.36339157004,3682.86397612149,3089.65873689601,1857.4491840787,882.163916826899,484.304717748442,778.993874016522,359.960911055382,1802.96983853919,-2.24985945508703,0.288517568866143,55.6428552556662,8.69082193607686e-14,6.7835504225191e-12,0.210244584487959,11.1685429425156
"WBGene00002055",362.730862361252,236.39258874925,157.635649841633,219.903904338752,31.1685323932416,59.7518807611714,20.6729375492925,30.7504295876457,139.87584819778,-2.7823287360043,0.3880557981476,46.5612847192556,8.87974081919043e-12,5.21109234370638e-10,0.145356880047073,9.2830712308043
"WBGene00002199",134.388811301054,139.18442141311,161.576541087674,92.1336516201884,3.77800392645353,18.869014977212,1.87935795902659,17.1840635930961,71.1242332347268,-3.66513324978045,0.595090336323787,32.8856740345554,9.77408890526054e-09,3.11610540651616e-07,0.0788288069523328,6.50638786014772
"WBGene00002200",115.360307046038,157.963271921228,99.5075039625309,111.255730258341,39.669041227762,58.7036021513263,25.371332446859,67.8318299727478,84.457827373354,-1.33693513514478,0.361889008324792,13.3317153158712,0.000260954702134284,0.0025212361312913,0.395860730786901,2.59838647772126
"WBGene00002258",3634.44431270815,2340.72848392365,2290.64303676123,2400.69005448076,1259.01980849064,1004.25090823162,763.019331364796,1299.65786227785,1874.05672477984,-1.30165517964674,0.208205219072105,37.8793115928763,7.52591018239997e-10,3.11135289818226e-08,0.405660523633611,7.50705072722585
"WBGene00002259",239.045584703645,361.216712714975,202.955899171103,259.0172470077,43.4470451542156,60.8001593710166,95.8472559103561,122.097293950946,173.053399747995,-1.71908462246808,0.350384915826356,23.0138894063023,1.60835204623349e-06,3.01947134746087e-05,0.303741381252379,4.52006908716799
"WBGene00002260",14.2713781912624,11.0463826518341,13.7931193611429,13.0377808896493,0,0,0,2.71327319890991,6.85774178659983,-4.21354148148762,1.26221199238464,11.7365456705694,0.00061284665507213,0.00515148819608377,0.0539010997330088,2.28806729096226
